path,contrast,sharpness,width,height
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Clean_SciFi_Detail_Dramatic_00001_.png,8.205144077012317,80.21205139160156,1792,1024
site/assets/images/renders/TG_PERFECT_Territorial_Flag_Directorate_Gritty_Realism_Wide_Ambient_00001_.png,54.12253495597566,1691.2470703125,1792,1024
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Gritty_Realism_Perspective_Atmospheric_00004_.png,47.63210631252678,1298.935546875,1536,864
site/assets/images/renders/TG_LORE_Corporate_Plaza_Clean_SciFi_Perfect_00001_.png,69.34115416508959,351.88653564453125,1536,864
site/assets/images/renders/hero-iez.png,19.206759130113596,798.26904296875,1920,1080
site/assets/images/renders/iez-day.png,14.197036943874389,426.2738342285156,1920,1080
site/assets/images/renders/TG_LORE_Security_Checkpoint_Gritty_Realism_Perfect_00001_.png,21.659540912044875,396.5609436035156,1536,864
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Gritty_Realism_Wide_Ambient_00001_.png,85.1344017916784,1577.796142578125,1536,864
site/assets/images/renders/TG_PERFECT_Territorial_Flag_Directorate_Clean_SciFi_Wide_Ambient_00001_.png,22.401722328776916,848.8129272460938,1792,1024
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Gritty_Realism_Detail_Dramatic_00001_.png,70.99215701304966,951.4573364257812,1536,864
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Gritty_Realism_Perspective_Atmospheric_00002_.png,79.54896293834524,2493.6806640625,1536,864
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Clean_SciFi_Detail_Dramatic_00001_.png,65.29717738297363,1738.8250732421875,1536,864
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Clean_SciFi_Perspective_Atmospheric_00002_.png,48.17268509747832,1235.215576171875,1536,864
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Clean_SciFi_Wide_Ambient_00003_.png,61.7892910674693,1967.9591064453125,1536,864
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Gritty_Realism_Perspective_Atmospheric_00002_.png,47.63210631252678,1298.935546875,1536,864
site/assets/images/renders/TG_PERFECT_Territorial_Flag_Iron_Scavengers_Gritty_Realism_Wide_Ambient_00001_.png,50.38719619209747,1983.9981689453125,1792,1024
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Gritty_Realism_Detail_Dramatic_00001_.png,15.477057345876798,410.70428466796875,1792,1024
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Clean_SciFi_00001_.png,70.30834448332857,1538.6407470703125,1536,864
site/assets/images/renders/TG_LORE_Industrial_Platform_Clean_SciFi_Perfect_00001_.png,34.189915589372966,828.086181640625,1536,864
site/assets/images/renders/TG_LORE_Underground_Bunker_Gritty_Realism_Perfect_00001_.png,7.406506333233834,19.031478881835938,1536,864
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Clean_SciFi_00001_.png,12.244969179239385,45.13385772705078,1536,864
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Clean_SciFi_00002_.png,85.40195927280072,1969.84814453125,1536,864
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Gritty_Realism_00001_.png,80.29874075337635,1154.5191650390625,1536,864
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Gritty_Realism_00002_.png,82.25021370201435,1879.7232666015625,1536,864
site/assets/images/renders/TG_LORE_Research_Laboratory_Gritty_Realism_Perfect_00001_.png,24.556993748715723,67.88836669921875,1536,864
site/assets/images/renders/TG_LORE_Industrial_Platform_Gritty_Realism_Perfect_00001_.png,25.436811958103043,528.782958984375,1536,864
site/assets/images/renders/TG_PERFECT_Corporate_Lobby_Interior_Clean_SciFi_Wide_Ambient_00002_.png,55.357704681862494,1149.18798828125,1536,864
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Gritty_Realism_00001_.png,51.6622943308403,1000.0135498046875,1536,864
site/assets/images/renders/TG_LORE_Underground_Bunker_Clean_SciFi_Perfect_00001_.png,30.565468643101024,273.1338806152344,1536,864
site/assets/images/renders/TG_LORE_Tech_Wastes_Exterior_Gritty_Realism_Perfect_00001_.png,19.691838818686794,403.4559020996094,1536,864
site/assets/images/renders/TG_PERFECT_Corporate_Lobby_Interior_Clean_SciFi_Wide_Ambient_00003_.png,55.357704681862494,1149.18798828125,1536,864
site/assets/images/renders/TG_PERFECT_Corporate_Plaza_Gritty_Realism_00001_.png,4.945930559236628,3.2376134395599365,1536,864
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Gritty_Realism_Perspective_Atmospheric_00004_.png,79.54896293834524,2493.6806640625,1536,864
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Clean_SciFi_Perspective_Atmospheric_00001_.png,88.2663072773748,2025.7186279296875,1536,864
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Gritty_Realism_00001_.png,73.51430690971027,1140.1885986328125,1536,864
site/assets/images/renders/TG_PERFECT_Corporate_Lobby_Interior_Gritty_Realism_Wide_Ambient_00001_.png,52.88315632099062,841.8016357421875,1536,864
site/assets/images/renders/hero-main.png,15.71307409102343,624.8037109375,1920,1080
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Clean_SciFi_00002_.png,66.75299274717263,746.2252197265625,1536,864
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Gritty_Realism_Perspective_Atmospheric_00003_.png,47.63210631252678,1298.935546875,1536,864
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Clean_SciFi_Perspective_Atmospheric_00003_.png,48.17268509747832,1235.215576171875,1536,864
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Clean_SciFi_Wide_Ambient_00002_.png,67.42358940715465,921.6859741210938,1536,864
site/assets/images/environments/TG_IEZ_Material_Study_00001_.png,64.91615337813381,1332.6795654296875,768,432
site/assets/images/environments/ROLLBACK_euler_normal_s26_cfg3p8_00001_.png,30.175980245335996,17.750364303588867,1920,1080
site/assets/images/environments/TG_IEZ_Material_Study_00001_.jpg,63.74995546955201,2230.792724609375,256,144
site/assets/images/environments/TG_PERFECT_IEZ_Facility_Interior_Gritty_Realism_Detail_Dramatic_00003_.png,64.98763204754373,1717.589599609375,1536,864
